timestamp,cur_x,cur_y,cur_z,cur_vx,cur_vy,cur_vz,cur_ax,cur_ay,cur_az,not_use,not_use,cur_yaw,des_yaw,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_acc_x,des_acc_y,des_acc_z
1719654850413096230,-1.2069,2.95353,2.2065,-1.83763,-1.01468,-0.153551,-0.446711,0.391674,-0.818415,0,0,-2.90831,-2.81693,-1.22964,2.94435,2.21574,-1.84539,-1.01468,-0.139221,-0.432838,0.354303,-0.301912
1719654850433054856,-1.24374,2.93331,2.20326,-1.84657,-1.007,-0.170461,-0.445708,0.3749,-0.89803,0,0,-2.88538,-2.83237,-1.26663,2.92413,2.2129,-1.85416,-1.00766,-0.145224,-0.443317,0.347523,-0.298433
1719654850453118825,-1.28076,2.91325,2.19967,-1.85546,-0.999689,-0.189212,-0.443293,0.355428,-0.986371,0,0,-2.86072,-2.82827,-1.30381,2.90405,2.20993,-1.8631,-1.00079,-0.151149,-0.450889,0.339283,-0.29398
1719654850473099719,-1.31796,2.89332,2.19569,-1.86441,-0.992724,-0.208012,-0.455267,0.343043,-0.83241,0,0,-2.83774,-2.81408,-1.34116,2.8841,2.20685,-1.87219,-0.994088,-0.156983,-0.458163,0.331138,-0.289383
1719654850495884661,-1.35534,2.87354,2.19138,-1.87373,-0.985941,-0.221584,-0.47788,0.33559,-0.512949,0,0,-2.81908,-2.80914,-1.3787,2.86428,2.20366,-1.88142,-0.98759,-0.162687,-0.465015,0.318742,-0.28104
1719654850513129008,-1.39103,2.85486,2.18709,-1.88299,-0.979645,-0.229021,-0.495584,0.326835,-0.288678,0,0,-2.80634,-2.77584,-1.41642,2.84459,2.20035,-1.89079,-0.981337,-0.168224,-0.471562,0.306558,-0.27269
1719654850533010168,-1.43068,2.83436,2.18223,-1.89352,-0.972907,-0.233975,-0.504424,0.313866,-0.235313,0,0,-2.79777,-2.77644,-1.45433,2.82503,2.19693,-1.90028,-0.975326,-0.173594,-0.477808,0.294585,-0.264334
1719654850553062689,-1.46866,2.81497,2.17751,-1.90369,-0.96674,-0.23847,-0.513127,0.303609,-0.198901,0,0,-2.79364,-2.76995,-1.49243,2.80558,2.1934,-1.9099,-0.969622,-0.178797,-0.483825,0.275925,-0.255929
1719654850573131197,-1.50683,2.79569,2.1727,-1.91407,-0.960747,-0.241732,-0.524687,0.295788,-0.129264,0,0,-2.79168,-2.7063,-1.53072,2.78624,2.18978,-1.91963,-0.964287,-0.183832,-0.489485,0.257641,-0.247511
1719654850593039981,-1.54522,2.77653,2.16784,-1.9246,-0.954938,-0.244854,-0.522387,0.282884,-0.272104,0,0,-2.79043,-2.71607,-1.56921,2.767,2.18605,-1.92942,-0.959056,-0.188789,-0.488797,0.265334,-0.248094
1719654850613043644,-1.58382,2.75749,2.16289,-1.93511,-0.949377,-0.2501,-0.532862,0.274152,-0.196918,0,0,-2.7877,-2.82917,-1.6079,2.74788,2.18222,-1.93918,-0.953675,-0.193751,-0.48797,0.272756,-0.248082
1719654850633244968,-1.62263,2.73856,2.15785,-1.94574,-0.944039,-0.255108,-0.516049,0.254832,-0.512124,0,0,-2.78192,-2.92713,-1.64678,2.72886,2.1783,-1.94895,-0.948177,-0.198716,-0.488776,0.276983,-0.248278
1719654850653028643,-1.66164,2.71973,2.15262,-1.95586,-0.939136,-0.26871,-0.496262,0.236122,-0.828751,0,0,-2.77523,-2.92906,-1.68586,2.70995,2.17428,-1.95873,-0.942597,-0.203678,-0.489367,0.281036,-0.247886
1719654850673114895,-1.70086,2.70099,2.14711,-1.96605,-0.934436,-0.281159,-0.525952,0.235039,-0.365825,0,0,-2.77253,-2.93059,-1.72513,2.69115,2.17015,-1.96852,-0.936937,-0.208627,-0.489747,0.284918,-0.246919
1719654850693008262,-1.74029,2.68235,2.14143,-1.97673,-0.929774,-0.285854,-0.54052,0.230947,-0.135901,0,0,-2.77758,-2.92876,-1.7646,2.67247,2.16593,-1.97831,-0.93143,-0.213526,-0.488544,0.265815,-0.242889
1719654850713133484,-1.77993,2.6638,2.13569,-1.98756,-0.925202,-0.288252,-0.5383,0.226013,-0.160694,0,0,-2.79139,-2.81566,-1.80426,2.6539,2.16161,-1.98806,-0.926302,-0.21834,-0.487195,0.247113,-0.238444
1719654850733270219,-1.81979,2.64534,2.12986,-1.9978,-0.920834,-0.299253,-0.453028,0.20221,-1.42838,0,0,-2.8127,-2.70523,-1.84412,2.63542,2.1572,-1.99777,-0.921514,-0.223066,-0.483094,0.231661,-0.234109
1719654850753125820,-1.85983,2.62696,2.12351,-2.0063,-0.916922,-0.33567,-0.448467,0.203971,-1.4239,0,0,-2.83647,-2.69774,-1.88417,2.61703,2.15269,-2.00739,-0.917034,-0.227702,-0.47895,0.216465,-0.229378
1719654850773067491,-1.90005,2.60867,2.11665,-2.01652,-0.912433,-0.343662,-0.572397,0.244947,0.620999,0,0,-2.85581,-2.69757,-1.92442,2.59873,2.14809,-2.01693,-0.912854,-0.232239,-0.474764,0.201524,-0.224259
1719654850793247093,-1.9405,2.59047,2.11,-2.02878,-0.907236,-0.316853,-0.638942,0.270614,1.84521,0,0,-2.86605,-2.68708,-1.96485,2.58052,2.1434,-2.02639,-0.909013,-0.236692,-0.472089,0.182649,-0.220956
1719654850813179831,-1.98121,2.57238,2.10405,-2.04154,-0.901774,-0.278304,-0.626868,0.272278,1.84164,0,0,-2.865,-2.67584,-2.00547,2.56237,2.13862,-2.03581,-0.905545,-0.241074,-0.469281,0.164188,-0.217203
1719654850833151452,-2.02216,2.5544,2.0988,-2.0535,-0.896469,-0.249155,-0.567525,0.257023,1.03203,0,0,-2.85233,-2.66446,-2.04628,2.54429,2.13376,-2.0451,-0.90253,-0.245303,-0.4595,0.137433,-0.205652
1719654850853171163,-2.06128,2.53741,2.0942,-2.06373,-0.891768,-0.237634,-0.511611,0.237502,0.214619,0,0,-2.83052,-2.60184,-2.08727,2.52627,2.12881,-2.05419,-0.900044,-0.249301,-0.449946,0.111281,-0.194222
1719654850873128997,-2.10265,2.51962,2.08945,-2.07358,-0.887227,-0.238899,-0.483147,0.218018,-0.177417,0,0,-2.79959,-2.60088,-2.12845,2.50829,2.12379,-2.0631,-0.898075,-0.253072,-0.440617,0.0857261,-0.182912
1719654850893139808,-2.14422,2.50192,2.08463,-2.08308,-0.883114,-0.244318,-0.465839,0.19112,-0.38226,0,0,-2.76291,-2.59677,-2.1698,2.49034,2.11869,-2.07178,-0.896606,-0.256598,-0.427732,0.0612763,-0.16972
1719654850913144841,-2.18597,2.48429,2.07965,-2.0922,-0.879655,-0.254174,-0.446983,0.15341,-0.581524,0,0,-2.72315,-2.57931,-2.21132,2.47242,2.11353,-2.0802,-0.895635,-0.259946,-0.41426,0.0358841,-0.164984
1719654850933078874,-2.2279,2.46673,2.07444,-2.101,-0.877024,-0.266439,-0.436659,0.109009,-0.57824,0,0,-2.68362,-2.5279,-2.253,2.45451,2.1083,-2.08835,-0.895166,-0.263195,-0.40094,0.0111135,-0.159884
1719654850953168861,-2.27001,2.44921,2.06901,-2.10969,-0.875334,-0.276401,-0.433583,0.0592393,-0.372254,0,0,-2.64715,-2.51101,-2.29485,2.43661,2.103,-2.09624,-0.895157,-0.26631,-0.388165,-0.0100971,-0.151601
1719654850973073677,-2.31229,2.43171,2.06342,-2.1183,-0.874677,-0.281596,-0.426533,0.00642911,-0.163598,0,0,-2.61483,-2.48829,-2.33685,2.4187,2.09764,-2.10388,-0.895568,-0.269258,-0.375475,-0.0309218,-0.143141
1719654850993141944,-2.35474,2.41421,2.05776,-2.1267,-0.875061,-0.283544,-0.412166,-0.0440287,-0.0461213,0,0,-2.58658,-2.48654,-2.379,2.40078,2.09223,-2.11126,-0.896391,-0.272035,-0.362869,-0.051364,-0.13451
1719654851013307616,-2.39736,2.3967,2.05209,-2.13478,-0.876394,-0.283624,-0.395485,-0.0879796,0.0336152,0,0,-2.56199,-2.46942,-2.4213,2.38284,2.08676,-2.11836,-0.897614,-0.274609,-0.347341,-0.0708353,-0.122951
1719654851033102556,-2.44013,2.37915,2.04643,-2.14251,-0.878522,-0.282453,-0.3779,-0.123162,0.0761494,0,0,-2.54072,-2.45128,-2.46374,2.36488,2.08125,-2.12515,-0.899222,-0.276953,-0.331986,-0.0899768,-0.111392
1719654851053114267,-2.48305,2.36155,2.04079,-2.1499,-0.881262,-0.280718,-0.360347,-0.149352,0.08981,0,0,-2.52243,-2.43153,-2.5063,2.34687,2.07569,-2.13165,-0.901309,-0.279065,-0.317668,-0.118569,-0.0998793
1719654851073109727,-2.52612,2.3439,2.0352,-2.15693,-0.884447,-0.27888,-0.343129,-0.168034,0.0871941,0,0,-2.50647,-2.39465,-2.549,2.32882,2.07009,-2.13786,-0.903961,-0.280949,-0.303545,-0.146547,-0.0885163
1719654851093284967,-2.56933,2.32617,2.02964,-2.16362,-0.88795,-0.277349,-0.324531,-0.181269,0.0464609,0,0,-2.49201,-2.39276,-2.59182,2.31071,2.06445,-2.14378,-0.907064,-0.28261,-0.28857,-0.163649,-0.0775522
1719654851113191812,-2.61267,2.30838,2.0241,-2.16994,-0.891706,-0.276323,-0.308053,-0.194647,0.0659524,0,0,-2.47785,-2.46042,-2.63475,2.29254,2.05878,-2.14941,-0.910505,-0.284051,-0.273845,-0.180415,-0.0666328
1719654851133094082,-2.65612,2.2905,2.01859,-2.17589,-0.895721,-0.275688,-0.283466,-0.205054,-0.085333,0,0,-2.46321,-2.4587,-2.67779,2.27429,2.05309,-2.15474,-0.914278,-0.285275,-0.25937,-0.196849,-0.0557588
1719654851153140731,-2.6997,2.27255,2.01305,-2.18133,-0.899956,-0.27841,-0.261942,-0.220205,-0.14009,0,0,-2.44952,-2.4504,-2.72094,2.25596,2.04737,-2.15983,-0.918384,-0.286299,-0.249698,-0.213696,-0.046586
1719654851173096152,-2.74338,2.2545,2.00746,-2.1864,-0.904576,-0.280308,-0.245194,-0.24255,-0.0378935,0,0,-2.43892,-2.44202,-2.76418,2.23755,2.04164,-2.16473,-0.922824,-0.287139,-0.240062,-0.230216,-0.0373994
1719654851194906788,-2.78715,2.23636,2.00185,-2.19112,-0.90967,-0.280142,-0.226691,-0.266872,0.0441369,0,0,-2.4323,-2.44131,-2.80752,2.21905,2.03589,-2.16946,-0.927578,-0.287782,-0.233575,-0.24516,-0.0269458
1719654851213100696,-2.83102,2.21811,1.99626,-2.19546,-0.91525,-0.278863,-0.206732,-0.291084,0.0786374,0,0,-2.42945,-2.44453,-2.85096,2.20045,2.03013,-2.17407,-0.932628,-0.288217,-0.227009,-0.259839,-0.0165679
1719654851233566096,-2.87497,2.19975,1.9907,-2.1994,-0.921308,-0.277108,-0.187875,-0.314641,0.0971533,0,0,-2.42962,-2.44256,-2.89449,2.18174,2.02436,-2.17854,-0.93797,-0.288445,-0.220366,-0.274255,-0.00626597
1719654851253124129,-2.91899,2.18126,1.98518,-2.20299,-0.927823,-0.27505,-0.171477,-0.336439,0.106587,0,0,-2.43194,-2.43977,-2.9381,2.16292,2.01859,-2.1829,-0.94359,-0.288464,-0.215153,-0.287733,0.00433591
1719654851273133525,-2.96308,2.16263,1.9797,-2.20628,-0.93475,-0.272858,-0.158307,-0.355711,0.112161,0,0,-2.43551,-2.43718,-2.9818,2.14399,2.01283,-2.18715,-0.949477,-0.288273,-0.209818,-0.300981,0.0148292
1719654851293133651,-3.00724,2.14386,1.97426,-2.20934,-0.942034,-0.270522,-0.148659,-0.372308,0.121898,0,0,-2.43942,-2.43129,-3.02559,2.12494,2.00706,-2.19128,-0.955631,-0.287848,-0.203074,-0.314314,0.0276171
1719654851313105798,-3.05146,2.12495,1.96888,-2.21225,-0.949624,-0.267951,-0.142109,-0.386197,0.134317,0,0,-2.44288,-2.42529,-3.06945,2.10577,2.00131,-2.19527,-0.962048,-0.287169,-0.196276,-0.327397,0.0401739
1719654851333150598,-3.09573,2.10588,1.96355,-2.21504,-0.957467,-0.26512,-0.137898,-0.397714,0.148172,0,0,-2.44524,-2.42445,-3.1134,2.08646,1.99558,-2.19915,-0.968711,-0.286241,-0.191668,-0.338853,0.0526343
1719654851353135262,-3.14006,2.08665,1.95827,-2.21777,-0.965522,-0.262006,-0.135081,-0.407485,0.162773,0,0,-2.44603,-2.44487,-3.15742,2.06702,1.98987,-2.20294,-0.975601,-0.285066,-0.186957,-0.350081,0.0648505
1719654851373040233,-3.18222,2.06823,1.95333,-2.22032,-0.973337,-0.258928,-0.132248,-0.414539,0.150731,0,0,-2.44522,-2.43878,-3.20151,2.04743,1.98418,-2.20662,-0.982707,-0.283644,-0.180959,-0.360529,0.0772419
1719654851393135175,-3.22888,2.0477,1.94792,-2.22306,-0.982119,-0.255888,-0.129312,-0.422207,0.146991,0,0,-2.44314,-2.43253,-3.24568,2.02771,1.97852,-2.21018,-0.990021,-0.281978,-0.17491,-0.370779,0.0893635
1719654851413134496,-3.27336,2.02797,1.94283,-2.22562,-0.990645,-0.252817,-0.126955,-0.43052,0.161699,0,0,-2.44083,-2.43221,-3.28992,2.00783,1.9729,-2.21362,-0.997525,-0.280079,-0.16916,-0.379584,0.100472
1719654851433099344,-3.3179,2.00807,1.93781,-2.22814,-0.999342,-0.249449,-0.124354,-0.439164,0.174399,0,0,-2.43857,-2.43217,-3.33423,1.98781,1.96732,-2.21694,-1.0052,-0.277961,-0.163364,-0.388238,0.111325
1719654851453210121,-3.36249,1.98799,1.93286,-2.23059,-1.00821,-0.245873,-0.120881,-0.447737,0.182717,0,0,-2.43653,-2.42502,-3.3786,1.96762,1.96178,-2.22013,-1.01304,-0.275629,-0.155839,-0.395868,0.121761
1719654851473067731,-3.40712,1.96774,1.92798,-2.23296,-1.01725,-0.242165,-0.116311,-0.455883,0.187408,0,0,-2.43483,-2.41759,-3.42303,1.94728,1.9563,-2.22318,-1.02104,-0.273092,-0.148334,-0.403389,0.131951
1719654851493311176,-3.45181,1.9473,1.92317,-2.23524,-1.02644,-0.238398,-0.110645,-0.463195,0.188216,0,0,-2.43339,-2.41561,-3.46752,1.92678,1.95086,-2.22607,-1.02918,-0.270353,-0.140849,-0.410801,0.141899
1719654851513151786,-3.49653,1.92668,1.91844,-2.23738,-1.03577,-0.234613,-0.104159,-0.469645,0.190695,0,0,-2.43194,-2.40314,-3.51207,1.90611,1.94548,-2.22878,-1.03747,-0.267425,-0.130787,-0.418056,0.150836
1719654851533131644,-3.5413,1.90587,1.91379,-2.2394,-1.04522,-0.230791,-0.0969664,-0.474792,0.189678,0,0,-2.43021,-2.39017,-3.55667,1.88528,1.94017,-2.2313,-1.0459,-0.264321,-0.120847,-0.425217,0.159537
1719654851553132774,-3.58611,1.88487,1.90921,-2.24126,-1.05476,-0.227018,-0.0892744,-0.478714,0.186407,0,0,-2.42788,-2.37008,-3.60132,1.86428,1.93491,-2.23358,-1.05449,-0.261026,-0.107355,-0.433655,0.169905
1719654851573091460,-3.62871,1.86475,1.90493,-2.24288,-1.06388,-0.223508,-0.0815115,-0.481395,0.179809,0,0,-2.42466,-2.34554,-3.64601,1.8431,1.92973,-2.23559,-1.06325,-0.257527,-0.0941178,-0.442003,0.179926
1719654851593031304,-3.67582,1.8423,1.90027,-2.2445,-1.07402,-0.219746,-0.0724048,-0.483833,0.173863,0,0,-2.41939,-2.33537,-3.69074,1.82175,1.92461,-2.2373,-1.07215,-0.253827,-0.0766203,-0.448485,0.190049
1719654851613109011,-3.72073,1.82072,1.89591,-2.24586,-1.08373,-0.216138,-0.0637227,-0.487324,0.188178,0,0,-2.41204,-2.32373,-3.7355,1.80021,1.91957,-2.23866,-1.08119,-0.249927,-0.0595107,-0.454917,0.199851
1719654851633256489,-3.76566,1.79895,1.89163,-2.24704,-1.09351,-0.21225,-0.0541897,-0.491139,0.199973,0,0,-2.40208,-2.32112,-3.78029,1.7785,1.91462,-2.23968,-1.09035,-0.245835,-0.0427844,-0.461299,0.209337
1719654851653100262,-3.81061,1.77698,1.88743,-2.24802,-1.10337,-0.208285,-0.0426132,-0.494262,0.193598,0,0,-2.38974,-2.31851,-3.82509,1.7566,1.90974,-2.24042,-1.09964,-0.241575,-0.0306676,-0.46756,0.216576
1719654851673161961,-3.85558,1.75481,1.8833,-2.24873,-1.11328,-0.204614,-0.0285063,-0.496728,0.174382,0,0,-2.37573,-2.3224,-3.8699,1.73451,1.90495,-2.24091,-1.10905,-0.237174,-0.0187794,-0.473783,0.223564
1719654851693100029,-3.90056,1.73245,1.87924,-2.24914,-1.12323,-0.201338,-0.0120439,-0.4989,0.152551,0,0,-2.36111,-2.31621,-3.91472,1.71224,1.90026,-2.24116,-1.11857,-0.232636,-0.00546449,-0.478445,0.230128
1719654851713059605,-3.94554,1.70988,1.87524,-2.24921,-1.13324,-0.198284,0.00574734,-0.50263,0.162276,0,0,-2.34713,-2.30899,-3.95955,1.68977,1.89565,-2.24113,-1.12819,-0.22797,0.00756582,-0.483129,0.23645
1719654851733167655,-3.99052,1.68712,1.87131,-2.24891,-1.14334,-0.194734,0.0241557,-0.50744,0.195257,0,0,-2.33482,-2.30183,-4.00437,1.66711,1.89114,-2.24084,-1.13789,-0.223192,0.0214271,-0.487162,0.241277
1719654851753073718,-4.03549,1.66415,1.86746,-2.24824,-1.15354,-0.19054,0.0425856,-0.511643,0.222534,0,0,-2.32465,-2.29301,-4.04918,1.64425,1.88672,-2.24028,-1.14767,-0.21832,0.0349844,-0.491235,0.24591
1719654851773162235,-4.08045,1.64098,1.86369,-2.24721,-1.1638,-0.185934,0.0602545,-0.514663,0.235123,0,0,-2.31667,-2.28182,-4.09398,1.6212,1.88241,-2.23942,-1.15754,-0.213353,0.0508889,-0.494916,0.250754
1719654851793157051,-4.12538,1.6176,1.86002,-2.24584,-1.17412,-0.181197,0.0766193,-0.516567,0.234879,0,0,-2.31052,-2.26756,-4.13875,1.59795,1.87819,-2.23825,-1.16747,-0.208291,0.0664305,-0.498634,0.255407
1719654851813102984,-4.17028,1.59401,1.85644,-2.24415,-1.18446,-0.176544,0.0915289,-0.517628,0.226531,0,0,-2.3056,-2.25752,-4.18351,1.5745,1.87407,-2.23683,-1.17748,-0.203138,0.0751117,-0.502068,0.25994
1719654851833056954,-4.21514,1.57022,1.85296,-2.24218,-1.19483,-0.172002,0.105229,-0.51891,0.227614,0,0,-2.30107,-2.24317,-4.22823,1.55085,1.87006,-2.23524,-1.18755,-0.197895,0.0838299,-0.50555,0.264302
1719654851853893459,-4.25997,1.54622,1.84956,-2.23995,-1.20522,-0.16737,0.11805,-0.520224,0.233992,0,0,-2.29616,-2.24021,-4.27291,1.527,1.86616,-2.23348,-1.1977,-0.192567,0.0925828,-0.509078,0.268495
1719654851873044482,-4.30474,1.52201,1.84626,-2.23747,-1.21564,-0.162517,0.130073,-0.521978,0.251739,0,0,-2.29021,-2.23723,-4.31756,1.50294,1.86236,-2.23155,-1.20786,-0.187167,0.0998214,-0.506884,0.271434
1719654851893111367,-4.34946,1.49759,1.84307,-2.23475,-1.22609,-0.157358,0.141209,-0.523151,0.262449,0,0,-2.28298,-2.34334,-4.36217,1.47868,1.85867,-2.22949,-1.21798,-0.18171,0.10688,-0.504851,0.274211
1719654851913105315,-4.39413,1.47297,1.83996,-2.23183,-1.23637,-0.155329,0.149736,-0.490384,-0.298829,0,0,-2.2748,-2.34219,-4.40674,1.45422,1.85509,-2.22728,-1.22805,-0.176201,0.113599,-0.50262,0.27668
1719654851933109137,-4.43874,1.44814,1.83677,-2.22876,-1.24604,-0.163608,0.157861,-0.485252,-0.377664,0,0,-2.26839,-2.337,-4.45126,1.42956,1.85162,-2.22494,-1.23808,-0.170644,0.120153,-0.500567,0.278987
1719654851953160123,-4.48328,1.42312,1.83344,-2.22552,-1.25591,-0.168221,0.16628,-0.501054,-0.0829799,0,0,-2.26679,-2.32712,-4.49574,1.4047,1.84827,-2.22246,-1.24809,-0.165044,0.127932,-0.500196,0.281011
1719654851973117538,-4.52775,1.3979,1.83008,-2.22212,-1.26601,-0.168032,0.173077,-0.507201,0.0692066,0,0,-2.27077,-2.31688,-4.54016,1.37964,1.84502,-2.21983,-1.25809,-0.159405,0.135503,-0.499939,0.28288
1719654851993183873,-4.57216,1.37248,1.82673,-2.21861,-1.27613,-0.166318,0.178088,-0.504039,0.0833779,0,0,-2.27943,-2.31145,-4.58453,1.35438,1.84189,-2.21704,-1.2681,-0.153672,0.143222,-0.50125,0.290306
1719654852013078416,-4.6165,1.34686,1.82342,-2.215,-1.28617,-0.164652,0.182221,-0.499379,0.087357,0,0,-2.29089,-2.30582,-4.62884,1.32891,1.83888,-2.2141,-1.27814,-0.147795,0.150749,-0.502579,0.297382
1719654852033096770,-4.66076,1.32104,1.82015,-2.21132,-1.29613,-0.162449,0.186289,-0.497063,0.1391,0,0,-2.30295,-2.30438,-4.67309,1.30325,1.83598,-2.21103,-1.28818,-0.141801,0.156582,-0.501312,0.30197
1719654852053139673,-4.70495,1.29501,1.81693,-2.20755,-1.30607,-0.158721,0.190756,-0.497708,0.24,0,0,-2.31364,-2.32081,-4.71728,1.27739,1.83321,-2.20784,-1.2982,-0.135718,0.162268,-0.500138,0.3063
1719654852073097305,-4.74906,1.26879,1.81382,-2.20369,-1.31604,-0.152806,0.195572,-0.499405,0.349334,0,0,-2.32162,-2.3188,-4.76141,1.25132,1.83055,-2.20454,-1.30819,-0.129551,0.167809,-0.499056,0.310375
1719654852093156533,-4.7931,1.24237,1.81083,-2.19973,-1.32604,-0.145062,0.200353,-0.499621,0.418947,0,0,-2.32655,-2.31813,-4.80546,1.22506,1.82802,-2.20114,-1.31813,-0.123318,0.171426,-0.495279,0.312861
1719654852113027357,-4.83705,1.21575,1.80802,-2.19567,-1.33602,-0.136281,0.204968,-0.498684,0.454656,0,0,-2.3288,-2.34577,-4.84945,1.1986,1.82562,-2.19768,-1.328,-0.117038,0.174929,-0.491652,0.315148
1719654852133123115,-4.88092,1.18893,1.80538,-2.19153,-1.34596,-0.127323,0.208865,-0.494361,0.420709,0,0,-2.32893,-2.34643,-4.89337,1.17194,1.82334,-2.19416,-1.33778,-0.11071,0.176508,-0.486121,0.317528
1719654852153122192,-4.92471,1.16191,1.80292,-2.18732,-1.35582,-0.119062,0.212566,-0.491667,0.414704,0,0,-2.32809,-2.36311,-4.93722,1.14509,1.82119,-2.19062,-1.34745,-0.104338,0.178022,-0.480793,0.319685
1719654852173295948,-4.96842,1.1347,1.80062,-2.18303,-1.36563,-0.110642,0.215638,-0.489187,0.42046,0,0,-2.32756,-2.36468,-4.981,1.11804,1.81917,-2.18706,-1.357,-0.097937,0.177879,-0.475123,0.320373
1719654852193083590,-5.01203,1.10729,1.7985,-2.1787,-1.37539,-0.102021,0.217826,-0.486758,0.443897,0,0,-2.32833,-2.36961,-5.0247,1.09081,1.81728,-2.1835,-1.36645,-0.0915241,0.177744,-0.469639,0.32089
1719654852213015485,-5.05556,1.07968,1.79655,-2.17433,-1.38509,-0.0929129,0.218667,-0.48287,0.463914,0,0,-2.33101,-2.36922,-5.06834,1.06339,1.81551,-2.17994,-1.37579,-0.0851093,0.178254,-0.464002,0.320571
1719654852233105235,-5.09901,1.05189,1.79478,-2.16996,-1.39469,-0.0835844,0.217858,-0.476552,0.464976,0,0,-2.33565,-2.36901,-5.1119,1.03578,1.81387,-2.17637,-1.38501,-0.0787023,0.178737,-0.458546,0.320105
1719654852253047010,-5.14236,1.0239,1.7932,-2.16563,-1.40414,-0.0744066,0.215502,-0.468118,0.450761,0,0,-2.34188,-2.36757,-5.15539,1.00799,1.81236,-2.17279,-1.39413,-0.072306,0.179196,-0.453267,0.319495
1719654852273127937,-5.18563,0.995722,1.7918,-2.16135,-1.41341,-0.0655601,0.212005,-0.458528,0.43316,0,0,-2.34899,-2.36985,-5.19881,0.980014,1.81098,-2.16921,-1.40311,-0.0659397,0.179424,-0.445162,0.317129
1719654852293170263,-5.22882,0.967363,1.79058,-2.15715,-1.42248,-0.0570054,0.207898,-0.448863,0.424064,0,0,-2.35617,-2.37354,-5.24216,0.951864,1.80972,-2.16562,-1.41194,-0.0596214,0.179611,-0.437361,0.314687
1719654852313114287,-5.27192,0.938824,1.78952,-2.15303,-1.43136,-0.0485437,0.203593,-0.439445,0.422565,0,0,-2.36273,-2.37637,-5.28543,0.923538,1.80859,-2.16203,-1.4206,-0.0533578,0.179307,-0.429297,0.311666
1719654852333421219,-5.31494,0.910109,1.78864,-2.149,-1.44006,-0.0401072,0.199369,-0.430021,0.41997,0,0,-2.36824,-2.38546,-5.32864,0.89504,1.80759,-2.15845,-1.42911,-0.0471551,0.178958,-0.42152,0.308599
1719654852353191457,-5.35144,0.885567,1.78801,-2.14564,-1.4473,-0.0330091,0.195991,-0.421841,0.412755,0,0,-2.372,-2.38898,-5.37177,0.866374,1.80671,-2.15488,-1.43746,-0.0410034,0.177762,-0.413337,0.306551
1719654852373059417,-5.39432,0.856537,1.78744,-2.14176,-1.45564,-0.024871,0.192335,-0.412191,0.400899,0,0,-2.37547,-2.40071,-5.41483,0.837543,1.80595,-2.15134,-1.44565,-0.0348937,0.176576,-0.405382,0.304407
1719654852393167231,-5.43711,0.827342,1.78702,-2.13796,-1.46379,-0.016982,0.187739,-0.403409,0.384541,0,0,-2.37827,-2.40491,-5.45783,0.80855,1.80531,-2.14783,-1.45366,-0.0288619,0.174048,-0.395611,0.298784
1719654852413039508,-5.47984,0.797986,1.78675,-2.13427,-1.47179,-0.00941269,0.180746,-0.39695,0.372174,0,0,-2.3809,-2.41351,-5.50075,0.779398,1.80479,-2.14437,-1.46147,-0.0229419,0.171528,-0.386172,0.293231
1719654852433018470,-5.52249,0.768471,1.78664,-2.13074,-1.47969,-0.00206124,0.171168,-0.392519,0.361216,0,0,-2.38384,-2.41852,-5.5436,0.750092,1.80439,-2.14098,-1.4691,-0.0171495,0.167808,-0.376553,0.286027
1719654852453069609,-5.56507,0.738799,1.78667,-2.12743,-1.4875,0.00507413,0.15978,-0.389094,0.351204,0,0,-2.38744,-2.42471,-5.58639,0.720635,1.80411,-2.13766,-1.47654,-0.0114998,0.164126,-0.367257,0.278973
1719654852473469488,-5.60759,0.708972,1.78684,-2.12436,-1.49525,0.0119933,0.147792,-0.385243,0.339526,0,0,-2.39188,-2.42754,-5.62911,0.691032,1.80393,-2.13441,-1.48379,-0.00599221,0.160908,-0.357613,0.271808
1719654852493091813,-5.65004,0.67899,1.78715,-2.12152,-1.5029,0.0186525,0.136454,-0.379727,0.325186,0,0,-2.39717,-2.4307,-5.67176,0.661285,1.80386,-2.13122,-1.49085,-0.000626428,0.157709,-0.348286,0.264795
1719654852512972437,-5.69245,0.648856,1.78759,-2.11889,-1.51042,0.0249952,0.126801,-0.371751,0.308476,0,0,-2.40315,-2.43002,-5.71436,0.631399,1.8039,-2.1281,-1.49772,0.00460059,0.154527,-0.339272,0.257932
1719654852533103320,-5.7348,0.618574,1.78815,-2.11643,-1.51775,0.0309908,0.11949,-0.361039,0.290007,0,0,-2.40949,-2.43482,-5.75689,0.601377,1.80405,-2.12505,-1.50441,0.00969253,0.150681,-0.329904,0.251284
1719654852553010616,-5.77711,0.588148,1.78882,-2.11409,-1.52485,0.0366349,0.114723,-0.348044,0.275438,0,0,-2.41578,-2.44009,-5.79936,0.571224,1.80429,-2.12207,-1.51092,0.0146528,0.146891,-0.320819,0.244766
1719654852573148107,-5.81936,0.557582,1.78961,-2.11183,-1.53166,0.0420378,0.112233,-0.333339,0.264795,0,0,-2.42166,-2.44646,-5.84177,0.540942,1.80463,-2.11918,-1.51724,0.0194775,0.142849,-0.311353,0.237727
